amount,browser,channel,customer_age,date,fraud,ip,isp,latitude,loginTime,longitude,lut_first_paid_date,lut_last_paid_date,minute_of_day,onceoff_vs_beneficiary,os,paymentType,region,rtc_indicator,to_acc_volume,to_bank,txn_timestamp,uuid,transactor_id
1650.0,Chrome_Some(71),channel_B,67.0,2019-01-08,0.0,196.34.85.58,InternetSolutions,-33.7621,2019-01-08T08:39:05.000Z,25.4023,2018-12-13T05:35:07.000Z,2018-12-13T05:35:07.000Z,1023.0,B,Windows_Some(10),F,ZA_EC,0,247.0,FNBRMB,2019-01-08T08:41:03.000Z,,6073905.0
2500.0,Firefox_Some(89),channel_B,80.0,2021-07-23,0.0,102.32.135.150,MetrofibreNetworx,-25.7599,2021-07-23T07:08:03.000Z,28.2604,2021-01-15T08:03:46.000Z,2021-07-16T08:41:26.000Z,1321.0,B,Windows_Some(10),F,ZA_GP,0,9.0,FNBRMB,2021-07-23T07:10:01.000Z,,6138749.0
2600.0,Chrome_Some(77),channel_B,46.0,2019-11-04,0.0,103.232.141.18,QCSGroup,-27.9408,2019-11-03T22:31:27.000Z,152.6284,2019-09-26T22:01:23.000Z,2019-10-07T21:31:07.000Z,564.0,B,Windows_Some(10),A,outside_ZA,0,82.0,ABSABank,2019-11-03T22:33:24.000Z,,9156056.0
435.0,Chrome_Some(86),channel_B,77.0,2020-10-30,0.0,197.185.100.183,rain,-26.3811,2020-10-30T14:17:11.000Z,27.8376,2020-03-30T12:30:08.000Z,2020-10-12T09:35:15.000Z,1301.0,B,Windows_Some(10),F,ZA_GP,0,529.0,FNBRMB,2020-10-30T14:21:41.000Z,,3515941.0
1000.0,Firefox_Some(43),channel_B,84.0,2018-01-11,0.0,105.184.163.87,TelkomInternet,-26.3811,2018-01-11T13:39:10.000Z,27.8376,2017-07-21T07:44:56.000Z,2017-09-26T12:12:25.000Z,281.0,B,Windows_Some(XP),F,ZA_GP,0,13.0,FNBRMB,2018-01-11T13:40:41.000Z,,899313.0
17500.0,,channel_B,0.0,2020-04-11,0.0,,,,,,,,1325.0,B,,A,,0,0.0,,2020-04-11T09:58:05.000Z,,5648591.0
864.0,Chrome_Some(67),channel_B,41.0,2018-07-25,0.0,146.230.169.160,SouthAfricaUniversityNetwork,-29.9056,2018-07-25T04:49:20.000Z,30.9405,,,831.0,O,Windows_Some(10),A,ZA_KZN,0,41.0,StandardBank,2018-07-25T05:01:51.000Z,,18804674.0
2120.0,,channel_B,0.0,2019-11-26,0.0,,,,,,,,943.0,B,,A,,0,0.0,ABSABank,2019-11-26T13:03:43.000Z,,24741654.0
10.0,Chrome_Some(77),channel_B,24.0,2021-06-05,0.0,52.208.230.25,Amazoncom,53.3382,2021-06-05T11:19:29.000Z,-6.2591,2021-05-28T19:45:48.000Z,2021-06-02T21:02:58.000Z,483.0,O,Windows_Some(10),F,outside_ZA,0,782072.0,FNBRMB,2021-06-05T11:20:03.000Z,,14235204.0
5900.0,Edge_Some(12),channel_B,60.0,2020-03-13,1.0,41.115.12.203,MTNBusinessSolutions,-29.8556,2020-03-13T14:45:55.000Z,31.0449,,,153.0,O,Windows_Some(10),A,ZA_KZN,1,0.0,NedbankLimited,2020-03-13T14:50:33.000Z,,4678960.0
2948.0,,channel_B,0.0,2019-11-28,0.0,,,,,,2019-07-03T04:16:35.000Z,2019-09-09T12:24:42.000Z,408.0,B,,F,,0,98.0,FNBRMB,2019-11-28T12:30:48.000Z,,13652547.0
500.0,IE_Some(11),channel_B,93.0,2019-08-26,0.0,41.13.228.133,Vodacom,-33.914,2019-08-26T09:55:48.000Z,18.4129,2019-02-25T13:51:47.000Z,2019-08-01T10:37:46.000Z,1264.0,B,Windows_Some(7),A,ZA_WC,0,65.0,NedbankLimited,2019-08-26T09:57:04.000Z,,770836.0
3000.0,,channel_B,0.0,2020-05-26,0.0,,,,,,2019-11-01T05:15:47.000Z,2020-05-21T11:53:10.000Z,651.0,B,,A,,1,6.0,StandardBank,2020-05-26T10:34:51.000Z,,24787059.0
500.0,Chrome_Some(68),channel_B,42.0,2018-09-03,0.0,41.160.124.218,LiquidIntelligentTechnologies,-26.3811,2018-09-03T04:58:48.000Z,27.8376,2018-02-16T08:02:06.000Z,2018-08-28T12:36:23.000Z,1015.0,B,Windows_Some(10),A,ZA_GP,0,27.0,CapitecBank,2018-09-03T05:04:55.000Z,,5102290.0
457.7,Safari_Some(12),channel_B,47.0,2019-10-02,0.0,154.0.15.194,Coolideas,-25.7599,2019-10-02T12:07:56.000Z,28.2604,,,541.0,B,Mac_OS_X_Some(10),F,ZA_GP,0,583.0,FNBRMB,2019-10-02T12:09:01.000Z,,435653.0
499.0,Chrome_Some(76),channel_B,0.0,2020-03-16,0.0,18.202.250.132,Amazoncom,53.3382,2020-03-16T17:29:10.000Z,-6.2591,,,1098.0,O,Windows_Some(10),F,outside_ZA,0,15429.0,FNBRMB,2020-03-16T17:30:18.000Z,,24787059.0
6159.73,Chrome_Some(69),channel_B,46.0,2018-10-27,0.0,105.224.72.121,TelkomInternet,-25.8005,2018-10-27T09:51:56.000Z,28.2919,2018-03-28T06:50:58.000Z,2018-10-03T08:34:38.000Z,1061.0,B,Windows_Some(10),A,ZA_GP,0,1670.0,StandardBank,2018-10-27T09:53:41.000Z,,1469858.0
220.0,Chrome_Some(67),channel_B,68.0,2018-06-30,0.0,197.89.7.73,OPTINET,-29.9056,2018-06-30T08:54:18.000Z,30.9405,2017-12-28T06:36:38.000Z,2018-05-29T03:55:08.000Z,507.0,B,Windows_Some(7),A,ZA_KZN,0,77.0,StandardBank,2018-06-30T08:56:27.000Z,,7048931.0
970.0,Chrome_Some(65),channel_B,68.0,2018-04-03,0.0,192.143.74.83,airmobilecoza,-26.3811,2018-04-03T06:35:42.000Z,27.8376,2017-10-02T05:55:29.000Z,2018-03-01T05:46:41.000Z,799.0,B,Windows_Some(10),R,ZA_GP,0,370209.0,Undefined,2018-04-03T06:37:19.000Z,,3103268.0
100.0,HeadlessChrome_Some(66),channel_B,37.0,2019-08-14,0.0,105.22.33.2,Seacom,-25.8677,2019-08-14T16:11:40.000Z,29.2319,2019-01-14T16:22:57.000Z,2019-08-09T10:15:09.000Z,728.0,O,Windows_Some(8),F,ZA_MP,0,274926.0,FNBRMB,2019-08-14T16:12:08.000Z,,10600515.0
100.0,,channel_B,67.0,2020-06-26,0.0,,,,,,2020-06-12T15:56:16.000Z,2020-06-12T15:56:16.000Z,1053.0,O,,F,,0,112012.0,FNBRMB,2020-06-26T15:29:33.000Z,,709592.0
1772.0,Chrome_Some(67),channel_B,60.0,2018-07-31,0.0,41.13.10.210,Vodacom,-26.3811,2018-07-31T09:49:32.000Z,27.8376,2018-01-10T13:30:56.000Z,2018-07-11T08:29:59.000Z,868.0,B,Windows_Some(10),A,ZA_GP,0,18.0,ABSABank,2018-07-31T09:50:28.000Z,,4087972.0
490.0,Chrome_Some(90),channel_B,33.0,2021-05-30,0.0,137.158.41.163,UCT,-34.0486,2021-05-30T18:41:45.000Z,18.4811,,,486.0,O,Windows_Some(10),A,ZA_WC,0,15.0,StandardBank,2021-05-30T18:56:06.000Z,,11988208.0
300.0,IE_Some(11),channel_B,61.0,2018-12-20,0.0,105.224.70.58,TelkomInternet,-25.8005,2018-12-20T19:26:19.000Z,28.2919,2018-05-25T08:27:59.000Z,2018-11-23T05:03:26.000Z,1052.0,B,Windows_Some(10),A,ZA_GP,0,25.0,NedbankLimited,2018-12-20T19:29:32.000Z,,750910.0
150.0,Chrome_Some(37),channel_B,31.0,2021-09-26,0.0,196.251.251.89,Heficed,-26.3811,2021-09-26T13:53:04.000Z,27.8376,2021-03-05T13:36:47.000Z,2021-09-24T11:10:36.000Z,1065.0,O,Windows_Some(7),A,ZA_GP,0,128795.0,ABSABank,2021-09-26T13:53:45.000Z,,5762589.0
1800.0,,channel_B,28.0,2020-08-25,0.0,,,,,,2020-06-28T15:44:28.000Z,2020-07-25T05:59:45.000Z,427.0,B,,A,,0,2.0,,2020-08-25T06:55:07.000Z,,4174778.0
3450.0,,channel_B,33.0,2020-06-28,0.0,,,,,,2019-12-01T10:35:19.000Z,2020-06-01T14:10:32.000Z,102.0,B,,A,,0,242.0,,2020-06-28T16:49:42.000Z,,10086781.0
1500.0,Chrome_Some(71),channel_B,62.0,2019-01-28,0.0,41.193.68.74,VoxTelecom,-34.0486,2019-01-28T04:19:23.000Z,18.4811,2018-09-04T20:12:42.000Z,2018-11-26T14:43:36.000Z,1309.0,B,Windows_Some(10),R,ZA_WC,0,198038.0,NedbankLimited,2019-01-28T04:21:49.000Z,,83670.0
1000.0,,channel_B,55.0,2020-08-27,0.0,,,,,,2020-03-25T11:01:16.000Z,2020-04-20T10:49:14.000Z,1376.0,B,,R,,0,104095.0,,2020-08-27T15:58:56.000Z,,613118.0
1000.0,Chrome_Some(63),channel_B,74.0,2018-01-26,0.0,154.119.39.253,HeroTel,-34.0858,2018-01-26T08:24:48.000Z,18.8415,2017-06-27T07:44:45.000Z,2018-01-03T10:37:25.000Z,96.0,B,Windows_Some(8),R,ZA_WC,0,340912.0,Undefined,2018-01-26T08:25:36.000Z,,2145669.0
1800.0,Chrome_Some(74),channel_B,33.0,2019-05-20,0.0,102.132.225.140,Coolideas,-25.8775,2019-05-20T14:04:52.000Z,28.168,2018-11-20T15:24:06.000Z,2019-04-18T12:52:11.000Z,443.0,B,Windows_Some(10),A,ZA_GP,0,1934.0,ABSABank,2019-05-20T14:07:23.000Z,,11172970.0
1300.0,Chrome_Some(66),channel_B,60.0,2018-05-23,0.0,41.13.18.81,Vodacom,-26.3811,2018-05-23T07:50:28.000Z,27.8376,2017-11-01T21:52:12.000Z,2018-03-26T13:33:54.000Z,1177.0,O,Windows_Some(10),A,ZA_GP,1,6.0,ABSABank,2018-05-23T07:55:37.000Z,,1368802.0
1000.0,Chrome_Some(87),channel_B,83.0,2020-12-06,0.0,41.13.10.233,Vodacom,-26.3811,2020-12-06T17:48:18.000Z,27.8376,2020-05-07T20:12:52.000Z,2020-12-03T20:46:16.000Z,954.0,B,Windows_Some(10),A,ZA_GP,0,11.0,CapitecBank,2020-12-06T17:51:54.000Z,,5148531.0
350.0,Chrome_Some(89),channel_B,33.0,2021-03-25,0.0,102.165.65.198,WiberSolutions,-34.0486,2021-03-25T10:05:57.000Z,18.4811,2020-09-22T15:22:33.000Z,2021-03-13T16:40:46.000Z,406.0,B,Windows_Some(10),A,ZA_WC,0,29.0,StandardBank,2021-03-25T10:06:46.000Z,,189783.0
23999.0,Chrome_Some(76),channel_B,74.0,2019-12-22,1.0,34.251.208.95,Amazoncom,53.3382,2019-12-22T05:44:32.000Z,-6.2591,,,624.0,O,Windows_Some(10),F,outside_ZA,0,802.0,FNBRMB,2019-12-22T05:46:24.000Z,,65926.0
1399.0,Chrome_Some(63),channel_B,44.0,2018-02-28,0.0,41.76.222.166,GBWireless,-34.0486,2018-02-28T12:08:56.000Z,18.4811,2017-08-23T20:19:19.000Z,2017-12-15T11:17:17.000Z,816.0,O,Windows_Some(7),F,ZA_WC,0,7156.0,FNBRMB,2018-02-28T12:13:36.000Z,,4705505.0
400.0,Mobile_Safari_Some(11),channel_B,60.0,2018-10-17,0.0,41.13.8.172,Vodacom,-26.3811,2018-10-17T17:22:47.000Z,27.8376,,,1332.0,O,iOS_Some(11),A,ZA_GP,0,30.0,ABSABank,2018-10-17T17:34:12.000Z,,1509672.0
640.0,Chrome_Some(73),channel_B,72.0,2019-03-29,0.0,105.184.209.21,TelkomInternet,-26.3811,2019-03-29T15:31:52.000Z,27.8376,2018-09-28T09:42:29.000Z,2019-02-22T10:59:10.000Z,2.0,B,Windows_Some(10),A,ZA_GP,0,14.0,ABSABank,2019-03-29T15:36:02.000Z,,886758.0
1063.06,Chrome_Some(89),channel_B,0.0,2021-03-18,0.0,102.23.246.50,Jennyinternet,-27.762,2021-03-18T16:08:22.000Z,30.798,2020-08-31T11:40:22.000Z,2020-10-23T07:37:57.000Z,618.0,B,Windows_Some(10),A,ZA_KZN,0,1121.0,StandardBank,2021-03-18T16:10:18.000Z,,19606022.0
100.0,Chrome_Some(37),channel_B,32.0,2021-09-19,0.0,92.240.200.193,M247Ltd,-29.0,2021-09-19T07:39:44.000Z,24.0,2021-07-01T12:52:45.000Z,2021-09-18T15:03:48.000Z,257.0,O,Windows_Some(7),A,ZA_null,0,185847.0,NedbankLimited,2021-09-19T07:40:17.000Z,,8433928.0
500.0,,channel_B,42.0,2021-10-30,0.0,,,,,,2021-04-28T10:58:18.000Z,2021-10-29T10:04:17.000Z,136.0,O,,F,,0,1157918.0,FNBRMB,2021-10-30T00:02:16.000Z,,3846389.0
1905.22,,channel_B,0.0,2021-10-29,0.0,,,,,,2021-09-30T11:19:49.000Z,2021-09-30T11:19:49.000Z,739.0,B,,F,,0,1.0,FNBRMB,2021-10-29T07:48:19.000Z,,26178193.0
488.0,IE_Some(11),channel_B,50.0,2019-11-13,0.0,156.0.224.5,AltechRadio,-26.3811,2019-11-13T09:46:40.000Z,27.8376,2019-05-16T05:18:27.000Z,2019-10-15T08:26:00.000Z,1172.0,B,Windows_Some(10),R,ZA_GP,0,142027.0,Undefined,2019-11-13T09:55:32.000Z,,7020258.0
42000.0,,channel_B,69.0,2020-01-16,1.0,,,,,,,,100.0,O,,F,,0,17.0,FNBRMB,2020-01-16T07:37:40.000Z,,151410.0
1000.0,Chrome_Some(68),channel_B,54.0,2018-09-05,0.0,105.225.209.206,TelkomInternet,-33.9672,2018-09-05T19:36:55.000Z,25.5785,2018-08-13T13:44:59.000Z,2018-08-13T13:44:59.000Z,159.0,B,Windows_Some(10),A,ZA_EC,0,117.0,NedbankLimited,2018-09-05T19:38:39.000Z,,9561551.0
7.0,HeadlessChrome_Some(77),channel_B,36.0,2021-05-15,0.0,52.215.167.144,Amazoncom,53.3382,2021-05-15T13:15:38.000Z,-6.2591,,,253.0,O,Linux_None,A,outside_ZA,0,7185.0,UBankLimited,2021-05-15T13:16:13.000Z,,6653286.0
2300.0,Chrome_Some(72),channel_B,83.0,2019-03-01,0.0,105.4.2.237,CellC,-26.3811,2019-03-01T15:57:31.000Z,27.8376,2018-08-01T08:23:44.000Z,2019-02-01T08:22:02.000Z,44.0,B,Windows_Some(10),A,ZA_GP,0,232.0,ABSABank,2019-03-01T16:00:44.000Z,,6909397.0
569.0,Safari_Some(12),channel_B,67.0,2018-10-11,0.0,105.209.203.32,Supersonic,-29.0,2018-10-11T14:02:42.000Z,24.0,2018-09-14T08:19:48.000Z,2018-09-14T08:19:48.000Z,300.0,B,Mac_OS_X_Some(10),A,ZA_null,0,45.0,ABSABank,2018-10-11T14:05:00.000Z,,6380424.0
5956.69,,channel_B,75.0,2020-02-06,0.0,,,,,,,,308.0,O,,F,,0,6368.0,FNBRMB,2020-02-06T13:17:08.000Z,,235469.0
124.36,Chrome_Some(72),channel_B,74.0,2019-02-26,0.0,197.245.59.49,VoxTelecom,-25.7599,2019-02-26T07:29:03.000Z,28.2604,2018-07-31T12:27:18.000Z,2019-01-26T15:17:56.000Z,1167.0,B,Windows_Some(10),A,ZA_GP,0,8907.0,StandardBank,2019-02-26T07:31:27.000Z,,838055.0
500.0,Chrome_Some(77),channel_B,47.0,2021-05-27,0.0,34.245.52.220,Amazoncom,53.3382,2021-05-27T15:55:19.000Z,-6.2591,2021-04-25T15:28:06.000Z,2021-05-26T20:05:27.000Z,1206.0,O,Windows_Some(10),R,outside_ZA,0,18265.0,,2021-05-27T15:56:06.000Z,,2479121.0
650.0,IE_Some(11),channel_B,69.0,2019-11-23,0.0,105.228.127.53,TelkomInternet,-25.7599,2019-11-23T06:42:20.000Z,28.2604,2019-06-12T18:22:14.000Z,2019-06-25T09:27:04.000Z,1366.0,B,Windows_Some(7),F,ZA_GP,0,7.0,FNBRMB,2019-11-23T06:46:46.000Z,,3573153.0
6000.0,Chrome_Some(57),channel_B,49.0,2018-05-05,0.0,105.22.64.170,Seacom,-34.0486,2018-05-05T07:10:33.000Z,18.4811,,,209.0,B,Windows_Some(7),A,ZA_WC,0,0.0,ABSABank,2018-05-05T07:15:29.000Z,,2888269.0
11650.0,Chrome_Some(77),channel_B,67.0,2019-10-24,0.0,197.91.178.47,MWEB,-26.3811,2019-10-24T05:28:51.000Z,27.8376,2019-03-25T05:20:32.000Z,2019-09-23T15:40:31.000Z,1288.0,B,Windows_Some(10),F,ZA_GP,0,26.0,FNBRMB,2019-10-24T05:33:28.000Z,,2615751.0
455.95,Chrome_Some(68),channel_B,60.0,2018-09-03,0.0,196.250.221.143,HeroTel,-29.1252,2018-09-03T21:03:23.000Z,26.163,2018-06-19T13:08:50.000Z,2018-06-19T13:08:50.000Z,952.0,B,Windows_Some(10),A,ZA_FS,0,73.0,NedbankLimited,2018-09-03T21:03:52.000Z,,4087972.0
6600.0,,channel_B,78.0,2019-10-26,0.0,,,,,,2019-07-18T14:35:44.000Z,2019-10-12T11:51:54.000Z,1198.0,B,,A,,0,4.0,,2019-10-26T11:55:58.000Z,,3525012.0
232.0,IE_Some(11),channel_B,74.0,2018-01-18,0.0,41.144.205.239,TelkomInternet,-29.0699,2018-01-18T17:40:33.000Z,30.5853,2017-06-19T09:54:28.000Z,2017-12-13T19:09:34.000Z,341.0,B,Windows_Some(10),F,ZA_KZN,0,120725.0,FNBRMB,2018-01-18T17:41:41.000Z,,3144144.0
11719.5,Edge_Some(91),channel_B,0.0,2021-07-23,0.0,197.90.32.28,MWEB,-26.3811,2021-07-23T20:15:42.000Z,27.8376,2021-01-24T20:43:41.000Z,2021-06-24T19:03:29.000Z,220.0,B,Windows_Some(10),A,ZA_GP,0,3.0,StandardBank,2021-07-23T20:27:40.000Z,,25533335.0
750.0,Chrome_Some(79),channel_B,41.0,2019-12-26,0.0,41.50.50.14,CellC,-26.3811,2019-12-26T08:31:06.000Z,27.8376,2019-07-03T13:35:48.000Z,2019-12-03T10:04:31.000Z,458.0,B,Mac_OS_X_Some(10),F,ZA_GP,0,37.0,FNBRMB,2019-12-26T08:31:38.000Z,,10555275.0
100.0,,channel_B,30.0,2020-08-05,0.0,,,,,,2020-06-01T09:29:24.000Z,2020-07-20T07:13:21.000Z,726.0,B,,A,,0,3.0,,2020-08-05T11:48:06.000Z,,9531014.0
4100.0,Chrome_Some(68),channel_B,52.0,2020-09-29,1.0,41.115.38.219,MTNBusinessSolutions,-29.8556,2020-09-29T14:23:45.000Z,31.0449,,,822.0,O,Android_Some(8),F,ZA_KZN,0,0.0,FNBRMB,2020-09-29T14:37:42.000Z,,2798590.0
450.0,Chrome_Some(77),channel_B,39.0,2021-05-24,0.0,54.171.73.22,Amazoncom,53.3382,2021-05-24T11:20:56.000Z,-6.2591,2021-02-15T18:19:29.000Z,2021-05-23T07:46:01.000Z,588.0,O,Windows_Some(10),F,outside_ZA,0,148472.0,FNBRMB,2021-05-24T11:21:48.000Z,,8108544.0
4991.69,,channel_B,61.0,2021-10-27,0.0,,,,,,2021-04-08T05:53:11.000Z,2021-09-26T07:06:19.000Z,1385.0,B,,A,,0,105.0,,2021-10-27T08:47:05.000Z,,8001532.0
13631.07,Chrome_Some(94),channel_B,0.0,2021-09-29,0.0,41.114.110.184,MTNBusinessSolutions,-25.7599,2021-09-29T09:10:11.000Z,28.2604,2021-03-03T18:57:29.000Z,2021-09-15T09:55:18.000Z,1387.0,B,Windows_Some(10),A,ZA_GP,0,14.0,CapitecBank,2021-09-29T09:35:07.000Z,,19413705.0
3820.0,Chrome_Some(73),channel_B,0.0,2019-04-08,0.0,41.56.44.86,rain,-29.0,2019-04-08T10:12:43.000Z,24.0,2018-09-27T11:21:33.000Z,2019-03-11T12:41:59.000Z,858.0,B,Windows_Some(7),F,ZA_null,0,667.0,FNBRMB,2019-04-08T10:14:18.000Z,,13652547.0
1375.0,Safari_Some(14),channel_B,77.0,2021-02-27,0.0,197.185.107.235,rain,-26.3811,2021-02-27T11:02:36.000Z,27.8376,2020-07-30T05:16:54.000Z,2021-01-29T05:37:14.000Z,1000.0,B,Mac_OS_X_Some(10),R,ZA_GP,0,51424.0,Undefined,2021-02-27T11:04:40.000Z,,2854082.0
8600.0,Edge_Some(17),channel_B,0.0,2019-03-20,0.0,105.226.217.160,TelkomInternet,-29.8556,2019-03-20T05:27:57.000Z,31.0449,2019-02-02T07:20:24.000Z,2019-02-02T07:20:24.000Z,1103.0,O,Windows_Some(10),A,ZA_KZN,1,13.0,CapitecBank,2019-03-20T05:30:23.000Z,,20903745.0
8000.0,Chrome_Some(68),channel_B,43.0,2020-07-28,1.0,41.115.8.210,MTNBusinessSolutions,-29.9056,2020-07-28T10:42:36.000Z,30.9405,,,363.0,O,Android_Some(8),F,ZA_KZN,0,0.0,FNBRMB,2020-07-28T10:54:03.000Z,,9627537.0
840.0,Edge_Some(16),channel_B,78.0,2021-02-19,0.0,105.0.3.4,CellC,-26.3811,2021-02-19T11:52:08.000Z,27.8376,2020-08-01T04:02:29.000Z,2021-02-01T00:03:34.000Z,1008.0,B,Windows_Some(10),A,ZA_GP,0,11.0,StandardBank,2021-02-19T11:52:48.000Z,,2600863.0
500.0,Chrome_Some(37),channel_B,48.0,2021-03-13,0.0,92.240.200.243,M247Ltd,-29.0,2021-03-13T19:56:10.000Z,24.0,2021-03-10T20:33:03.000Z,2021-03-11T17:18:16.000Z,1281.0,O,Windows_Some(7),A,ZA_null,0,85773.0,NedbankLimited,2021-03-13T19:57:21.000Z,,2868757.0
35.0,Chrome_Some(77),channel_B,40.0,2021-06-27,0.0,34.244.234.139,Amazoncom,53.3382,2021-06-27T08:58:10.000Z,-6.2591,2021-01-25T18:59:58.000Z,2021-06-26T14:41:17.000Z,648.0,O,Windows_Some(10),A,outside_ZA,0,560702.0,StandardBank,2021-06-27T08:58:48.000Z,,12731535.0
25000.0,Chrome_Some(77),channel_B,72.0,2021-01-21,1.0,99.81.96.137,Amazoncom,53.3382,2021-01-21T14:26:44.000Z,-6.2591,,,198.0,O,Windows_Some(10),A,outside_ZA,0,36826.0,StandardBank,2021-01-21T14:27:18.000Z,,4135391.0
20000.0,Firefox_Some(52),channel_B,52.0,2018-10-04,0.0,10.159.106.27,unknown,unknown,2018-10-04T10:07:25.000Z,unknown,,,774.0,B,Linux_None,F,outside_ZA,0,0.0,FNBRMB,2018-10-04T10:12:54.000Z,,1364630.0
1700.0,Chrome_Some(63),channel_B,42.0,2018-01-25,0.0,105.228.89.76,TelkomInternet,-29.8556,2018-01-25T05:49:23.000Z,31.0449,2017-06-30T02:57:24.000Z,2018-01-17T06:46:22.000Z,1342.0,B,Windows_Some(7),A,ZA_KZN,0,446.0,NedbankLimited,2018-01-25T05:58:22.000Z,,13168343.0
3700.0,Chrome_Some(90),channel_B,0.0,2021-05-27,0.0,31.215.172.113,Etisalat,24.4638,2021-05-27T08:41:49.000Z,54.363,2020-10-30T08:58:50.000Z,2021-04-28T12:31:43.000Z,1150.0,B,Windows_Some(10),A,outside_ZA,0,36.0,NedbankLimited,2021-05-27T08:43:10.000Z,,15715096.0
50.0,Chrome_Some(77),channel_B,33.0,2020-11-01,0.0,34.252.239.0,Amazoncom,53.3382,2020-11-01T17:10:44.000Z,-6.2591,2020-06-20T16:17:17.000Z,2020-10-31T17:11:13.000Z,1397.0,O,Windows_Some(10),A,outside_ZA,0,317156.0,StandardBank,2020-11-01T17:11:17.000Z,,15965357.0
1070.0,,channel_B,42.0,2020-04-30,0.0,,,,,,2019-09-30T12:59:09.000Z,2020-01-31T07:17:23.000Z,937.0,B,,F,,0,36.0,FNBRMB,2020-04-30T11:51:37.000Z,,11637370.0
15000.0,Chrome_Some(94),channel_B,61.0,2021-09-30,0.0,165.255.86.68,AxxessNetworks,-25.7599,2021-09-30T09:59:37.000Z,28.2604,2021-03-23T05:43:00.000Z,2021-09-07T06:36:17.000Z,171.0,B,Windows_Some(10),F,ZA_GP,0,8.0,FNBRMB,2021-09-30T10:02:51.000Z,,6528096.0
300.0,Chrome_Some(37),channel_B,31.0,2021-04-24,0.0,156.0.103.75,Heficed,-29.0,2021-04-24T15:18:32.000Z,24.0,2021-03-05T13:36:47.000Z,2021-04-23T19:44:42.000Z,469.0,O,Windows_Some(7),A,ZA_null,0,66819.0,ABSABank,2021-04-24T15:19:49.000Z,,5762589.0
744.0,,channel_B,52.0,2020-08-04,0.0,,,,,,2020-06-12T14:21:44.000Z,2020-08-01T06:59:37.000Z,651.0,B,,A,,0,5.0,,2020-08-04T17:46:51.000Z,,7027799.0
280.0,Edge_Some(17),channel_B,77.0,2019-03-05,0.0,105.226.213.23,TelkomInternet,-29.9056,2019-03-05T18:28:21.000Z,30.9405,2018-09-02T12:19:36.000Z,2018-09-02T12:19:36.000Z,691.0,O,Windows_Some(10),A,ZA_KZN,0,29.0,StandardBank,2019-03-05T18:35:31.000Z,,688163.0
2000.0,,channel_B,41.0,2021-10-25,0.0,,,,,,2021-03-25T03:05:44.000Z,2021-09-28T06:28:28.000Z,1017.0,B,,A,,0,1119.0,,2021-10-25T09:52:57.000Z,,5528855.0
689.85,,channel_B,49.0,2020-08-04,0.0,,,,,,2020-02-05T21:05:02.000Z,2020-07-09T17:35:19.000Z,763.0,B,,R,,0,10407.0,,2020-08-04T20:36:43.000Z,,3101078.0
250.0,,channel_B,30.0,2020-04-23,0.0,,,,,,,,998.0,O,,F,,0,312334.0,FNBRMB,2020-04-23T17:28:38.000Z,,7126305.0
1800.0,IE_Some(11),channel_B,45.0,2019-07-02,0.0,169.159.232.162,ConvergedTelecoms,-26.3811,2019-07-02T07:09:45.000Z,27.8376,2019-02-02T19:53:27.000Z,2019-04-30T20:23:16.000Z,149.0,B,Windows_Some(10),A,ZA_GP,0,72.0,ABSABank,2019-07-02T07:14:29.000Z,,2528035.0
373.75,Safari_Some(12),channel_B,29.0,2019-02-16,0.0,105.13.117.74,CellC,-29.0,2019-02-16T07:21:03.000Z,24.0,,,316.0,B,Mac_OS_X_Some(10),A,ZA_null,0,95.0,StandardBank,2019-02-16T07:41:16.000Z,,15393489.0
25000.0,,channel_B,0.0,2021-02-17,0.0,,,,,,2020-07-23T00:02:45.000Z,2021-02-08T14:23:58.000Z,629.0,B,,A,,0,11.0,,2021-02-17T19:22:29.000Z,,17222351.0
1000.0,Mobile_Safari_Some(10),channel_B,77.0,2019-02-06,0.0,41.164.163.243,LiquidIntelligentTechnologies,-33.7966,2019-02-06T21:08:31.000Z,19.8854,,,635.0,O,iOS_Some(10),F,ZA_WC,0,152.0,FNBRMB,2019-02-06T21:22:35.000Z,,15916996.0
7144.13,Edge_Some(16),channel_B,70.0,2018-05-01,0.0,197.89.21.152,OPTINET,-26.3811,2018-05-01T13:35:14.000Z,27.8376,2017-10-03T08:28:43.000Z,2018-04-05T10:27:18.000Z,318.0,B,Windows_Some(10),R,ZA_GP,0,13418.0,Undefined,2018-05-01T13:41:18.000Z,,14770100.0
130.0,,channel_B,35.0,2020-04-04,1.0,,,,,,,,268.0,O,,A,,0,85504.0,,2020-04-04T14:04:28.000Z,,5950136.0
20.0,Chrome_Some(77),channel_B,41.0,2021-10-01,0.0,52.16.180.139,Amazoncom,53.3382,2021-10-01T20:10:31.000Z,-6.2591,2021-05-20T20:50:55.000Z,2021-09-30T20:29:35.000Z,665.0,O,Windows_Some(10),F,outside_ZA,0,1103024.0,FNBRMB,2021-10-01T20:11:05.000Z,,8945978.0
3879.54,Firefox_Some(59),channel_B,80.0,2018-05-05,0.0,105.229.225.59,TelkomInternet,-29.0,2018-05-05T07:22:44.000Z,24.0,2017-11-21T11:09:53.000Z,2018-04-01T09:21:30.000Z,1238.0,B,Windows_Some(10),R,ZA_null,0,84121.0,ABSABank,2018-05-05T07:32:38.000Z,,126840.0
